ZipCode,Neighborhood,AverageHouseholdSize,HouseholdwithChildren,Households,MedianAge,MedianHouseholdIncome,PercentHouseholdChange2020to2023,AverageCommuteTime(Minutes),Population16+:Unemployed%,TransportationtoWork:Bicycle(%),TransportationtoWork:PublicTransportation(%),TransportationtoWork:Walked(%),H/L%,Hispanic/Latino,HomeValue,HousePaymentas%ofIncome,HousingUnits,NonH/L%,NotHispanic/Latino,Population(Sheet1),PropertyTaxRate,RentForHouses,Value/IncomeRatio,%Age18+,%Age25+,%Age65+,%Under18,15+Divorced,"15+Married,SpouseAbsent","15+Married,SpousePresent",15+NeverMarried,15+NeverMarriedRanking,15+Widowed,MedianAge1,Population,SpeakAsian/PacificIslander,SpeakEnglishOnly,SpeakIndo-European,SpeakOtherLanguage,SpeakSpanish,%Pop25+Associates,%Pop25+Bachelors,%Pop25+Doctorate,%Pop25+HSGrad,%Pop25+Masters,%Pop25+NonHSGrad,%Pop25+Professional,AvgVehiclesAvailable,AVGCntrDist,AVGHwyDist,AVGOceanDist,AVGRailDist,AVGSubcenterDist,AvgWaterDist,MedianSpecFeatValu,"Restaurants,Bars,Bakeries",Supermarkets,School District Score,%White,%Black/African American,%American Indian/Alaskan Native,%Asian,%Native Hawaiian/Pacific Islander,%Other Race,%2+Races,Housing Density,Households with Children,normalized_commute_time,Commute Time Score,normalized_hwy_dist,normalized_rail_dist,Rail/Hwy Score,normalized_rest,normalized_sup,normalized_cntr,normalized_sub,Amenities Score,Central Score,normalized_wat_dist,normalized_oce_dist,Aquatic Proximity Score,normalized_hom_val,normalized_rent,Property Affordability Score,normalized_med_age,Age Score,Age Range Score,Diversity Score,Ethnicity Score,Race Score,normalized_med_inc,Income Score,Language Index,College degree Index,Education Index,Marriage Index,CommuteTimeCategories,CommuteTimeCategoriesNum,RailHwyCategories,RailHwyCategoriesNum,CentralCategories,CentralCategoriesNum,AmenitiesCategories,AmenitiesCategoriesNum,EducationCategories,EducationCategoriesNum,AquaticCategories,AquaticCategoriesNum,PropertyAffordabilityCategories,PropertyAffordabilityCategoriesNum,IncomeCategories,IncomeCategoriesNum,MarriageCategories,MarriageCategoriesNum,MedianCategories,MedianCategoriesNum,HDCategories,HDCategoriesNum,ChildCategories,ChildCategoriesNum
33142,NorthwestMiami,2.8,39.18,19215,38.0,31338,-1.25,37,0.0721,0.0045,0.1027,0.0234,0.703230902,38286,384525,0.8099,21855,0.296769098,16157,59121,0.0071,3056,10.38,75.14,66.8,15.94,24.86,12.04,9.96,25.66,45.59,14,6.75,38.0,54443,0.08,31.9,2.78,0.06,65.18,0.0588,0.0875,0.0018,0.3392,0.0243,0.1747,0.0039,1.3,20741.00397,3461.912583,27960.40795,2070.078146,20708.85099,8093.651656,1322.0,249,31,1.0,17.58,28.6,0.76,0.19,0.04,19.56,33.28,1932.7,39.18,0.5454545454545454,0.16901363636363637,0.0915242632851013,0.060463103609870804,0.07599368344748605,0.22355105795768168,1.0,0.10989791742001115,0.16312000010981462,0.6117755289788408,0.13650895876491287,0.17870148010288855,0.3859363931659121,0.28231893663440033,0.07402472964138121,0.32232522209347236,0.13340745848459418,0.4690265486725664,44.148,45.685,11.223333333333334,0.5,14.287142857142857,0.012878478501837699,0.042489239250918846,20.0,0.04309999999999999,0.4118,13.682,Medium,2,Low,1,Nearby,1,High,2,Less educated,3,Not far,2,Inexpensive,1,Poor,1,Mostly single,1,Older,2,Medium,2,Medium,2
33143,SouthwestMiami,2.31,26.66,14953,42.4,75349,0.59,34,0.0389,0.0101,0.0791,0.0293,0.66304599,22952,858590,0.8211,14805,0.33695401,11664,31688,0.0089,5082,10.51,81.95,72.67,18.76,18.05,13.29,5.23,41.08,35.02,40,5.38,42.4,34616,2.5,31.87,6.15,0.2,59.28,0.0962,0.3155,0.0264,0.1566,0.1487,0.0283,0.0619,1.6,43446.46146,7693.722439,15130.33512,2732.43561,9707.486829,6302.126829,7944.0,236,5,,37.39,6.05,0.3,3.73,0.02,6.76,45.75,2170.49,26.66,0.4090909090909091,0.13189772727272728,0.2717527470533746,0.08757910229127874,0.17966592467232667,0.21159153633854647,0.16129032258064516,0.2604546364694339,0.054633043582261655,0.1864409294595958,0.1575438400258478,0.1379464194733989,0.20077121814179003,0.16935881880759446,0.4294533447694679,0.7135959830050213,0.39476013280929356,0.663716814159292,46.766000000000005,47.8575,11.222222222222221,0.5,14.285714285714285,0.33382678956886996,0.18636339478443498,20.0,0.1467,0.2149333333333333,20.996,Medium,2,Low,1,Nearby,1,Low,1,Highly Educated,1,Nearby,1,Costly,3,Fair,2,Mostly married,2,Older,2,Medium,2,Medium,2
33144,SouthwestMiami,2.83,30.83,8920,50.0,58787,0.45,33,0.0284,0.003,0.0202,0.0093,0.944762427,24099,588934,0.7696,9760,0.055237573,1409,26596,0.0078,3295,9.69,85.73,79.96,28.41,14.27,15.01,9.87,37.95,28.78,70,8.38,50.0,25508,0.25,5.82,0.51,0.0,93.41,0.1027,0.1679,0.0051,0.2895,0.038,0.0943,0.0165,1.9,37746.5,4900.513475,25817.78936,3301.743262,16554.67589,3068.77234,2970.0,222,10,,27.91,0.82,0.11,0.6,0.01,11.13,59.42,3096.44,30.83,0.36363636363636365,0.0990340909090909,0.15279281417361398,0.11088577033683947,0.13183929225522673,0.19871205151793928,0.3225806451612903,0.2226589877138995,0.12215473372228894,0.2606463483396148,0.17240686071809422,0.064391447613761,0.3550138604972268,0.20970265405549388,0.2272796794683397,0.3684820393974508,0.20925648360657115,1.0,51.674,52.0925,11.222222222222223,0.5,14.285714285714286,0.21304912198821538,0.1207245609941077,19.997999999999998,0.078425,0.34707499999999997,28.242000000000004,Low,1,Low,1,Nearby,1,High,2,Educated,2,Not far,2,Fair,2,Fair,2,Mostly married,2,Older,2,Medium,2,Medium,2
33145,SouthwestMiami,2.47,28.3,11616,46.1,62851,-0.23,31,0.0399,0.005,0.0335,0.0338,0.860872278,24831,677931,0.7444,12777,0.139127722,4013,29240,0.0072,3348,9.48,83.03,77.1,22.59,16.97,13.54,6.92,35.73,35.65,36,8.15,46.1,28844,0.49,10.8,1.94,0.05,86.72,0.0738,0.2073,0.0143,0.2701,0.0849,0.0773,0.0399,1.5,15616.28182,6960.306061,7071.409848,3947.665909,8374.006061,6357.943939,1951.0,167,6,,30.92,1.55,0.36,1.38,0.03,12.16,53.61,4976.8,28.3,0.2727272727272727,0.08625681818181818,0.24051728840195483,0.13732895033600606,0.18892311936898043,0.14811407543698252,0.1935483870967742,0.07591660022859506,0.041483286152979894,0.17083123126687835,0.058699943190787474,0.13921619238858768,0.08446382626113141,0.11184000932485955,0.2940048763517931,0.3787176516029355,0.23841724602159792,0.8274336283185841,49.158,49.9225,11.223333333333333,0.5,14.287142857142857,0.24268566594714427,0.14129283297357215,20.0,0.09507499999999999,0.32755833333333334,20.067999999999998,Low,1,Low,1,Nearby,1,Low,1,Educated,2,Nearby,1,Fair,2,Fair,2,Mostly married,2,Older,2,High,3,Medium,2
33146,CoralGables,2.39,30.82,4965,27.4,112551,4.2,25,0.0484,0.0134,0.0417,0.0757,0.562638037,9171,1615672,0.99,6341,0.437361963,7129,17962,0.0053,2880,12.35,84.42,52.02,14.71,15.58,5.52,3.11,32.94,53.5,1,4.93,27.4,16300,3.12,47.55,3.97,0.58,44.78,0.0587,0.3108,0.0568,0.0942,0.2245,0.0217,0.1042,1.7,33424.02484,15134.3366,8259.970588,2793.02549,11812.64706,1122.88366,6794.0,114,0,2.5,34.99,12.91,0.22,2.96,0.28,13.69,34.94,1926.02,30.82,0.0,0.0327,0.5886409471790122,0.0900595681959955,0.3393502576875038,0.09935602575896964,0.0,0.19399725832356038,0.07539250787430368,0.04967801287948482,0.13469488309893202,0.02012479278629896,0.10161727974226026,0.06087103626427961,0.9970729893296066,0.2883352645809193,0.4906297751061185,0.0,38.826,41.682500000000005,11.221111111111112,0.5,14.284285714285714,0.6051207630826673,0.32676038154133363,20.0,0.1627,0.15566666666666668,9.5,Low,1,Medium,2,Nearby,1,Low,1,Highly Educated,1,Nearby,1,Costly,3,Wealthy,3,Mostly single,1,Mostly Young,1,Medium,2,Medium,2
33147,NorthwestMiami,3.09,41.61,15620,38.1,41913,-0.39,38,0.0582,0.0034,0.063,0.006,0.54172262,26221,398443,0.6659,15999,0.45827738,22182,47065,0.0087,3605,8.49,75.8,67.07,15.98,24.2,13.01,8.11,22.28,51.12,4,5.48,38.1,48403,0.31,48.91,5.96,0.21,44.61,0.0732,0.0911,0.0021,0.3607,0.028,0.1519,0.0064,1.6,30999.14691,8727.340741,37014.44938,3144.457613,30999.14691,6322.192593,1539.0,98,19,1.29,15.97,44.14,0.41,0.14,0.02,13.3,26.02,2365.9,41.61,0.5909090909090909,0.16582727272727274,0.3157735007506309,0.10444671335825247,0.21011010705444166,0.08463661453541858,0.6129032258064516,0.17791823127039724,0.2645949508333093,0.3487699201709351,0.22125659105185327,0.13840289175671433,0.5166054227400492,0.3275041572483818,0.08445970262051426,0.4283507145616068,0.17098909541668772,0.4734513274336284,44.230000000000004,45.762499999999996,11.222222222222221,0.5,14.285714285714286,0.08999620792252494,0.07409810396126247,20.0,0.0486,0.4275333333333333,10.576,Medium,2,Medium,2,Nearby,1,High,2,Less educated,3,Not far,2,Fair,2,Poor,1,Mostly single,1,Older,2,Medium,2,High,3
33149,KeyBiscayne,2.8,38.21,5292,42.9,166700,-0.34,30,0.0377,0.0056,0.0396,0.0446,0.728920941,10815,1583014,0.706,7421,0.271079059,4022,14639,0.012,4671,8.96,75.51,66.58,20.48,24.49,7.42,1.48,59.78,26.38,78,4.95,42.9,14837,0.31,16.04,9.32,0.0,74.33,0.0583,0.3766,0.0237,0.0861,0.2104,0.01,0.1048,1.9,31493.17857,24793.15,1218.921429,25019.97143,31493.17857,945.1214286,24834.5,106,6,3.0,36.58,0.29,0.09,0.59,0.03,6.75,55.66,1536.42,38.21,0.22727272727272727,0.07926818181818182,1.0,1.0,1.0,0.09199632014719411,0.1935483870967742,0.18119408624354186,0.2694667095022618,0.14277235362198415,0.22533039787290182,0.016080913288144295,0.0,0.008040456644072148,0.9725877653353167,0.634221707222866,0.5913016183009865,0.6858407079646017,45.992000000000004,46.765,11.221111111111108,0.5,14.284285714285714,1.0,0.51885,20.0,0.16725,0.14518333333333333,30.326,Low,1,High,3,Nearby,1,Low,1,Highly Educated,1,Nearby,1,Costly,3,Wealthy,3,Mostly married,2,Older,2,Medium,2,Medium,2
33150,NorthwestMiami,2.8,40.28,10096,36.3,35680,-1.02,37,0.0968,0.0038,0.1277,0.0058,0.355050576,10109,413811,0.9423,12101,0.644949424,18363,31807,0.0073,2923,11.83,73.79,64.65,15.55,26.21,11.49,11.12,22.47,49.89,6,5.03,36.3,28472,0.28,41.68,31.3,0.24,26.5,0.0961,0.1003,0.0038,0.3114,0.0385,0.141,0.0105,1.2,29000.06197,1960.802113,28320.32606,4531.932394,29000.06197,3492.623239,1169.5,63,10,1.0,11.8,59.63,0.35,0.47,0.03,9.87,17.84,3145.7,40.28,0.5454545454545454,0.17068863636363635,0.027593492956846707,0.1612480123198095,0.09442075263832811,0.05243790248390064,0.3225806451612903,0.16466257809538112,0.2448815191345851,0.18750927382259547,0.2047720486149831,0.07403355182927165,0.3911307752022065,0.23258216351573907,0.09598180814884569,0.2966396292004635,0.13468461201967732,0.39380530973451316,43.3,45.050000000000004,11.221111111111114,0.5,14.284285714285714,0.04454232541858701,0.07067116270929351,20.0,0.059675000000000006,0.3782916666666667,11.222000000000001,Medium,2,Low,1,Nearby,1,Low,1,Less educated,3,Not far,2,Inexpensive,1,Poor,1,Mostly single,1,Older,2,Medium,2,High,3
33154,MiamiBeach,2.3,30.99,6479,46.6,81856,0.73,36,0.0466,0.0001,0.0568,0.0494,0.473708983,7045,1086218,1.1295,10170,0.526291017,7827,14557,0.008,2684,13.82,78.89,71.66,24.45,21.11,16.04,2.99,50.75,22.23,82,7.99,46.6,14872,0.23,31.83,13.83,3.63,50.47,0.1053,0.2915,0.0261,0.1671,0.1506,0.0128,0.0884,1.4,43380.724,23976.244,2262.258,13611.626,32639.244,654.166,1823.0,147,4,,58.05,1.65,0.17,1.3,0.03,6.99,31.8,5496.65,30.99,0.5,0.15157500000000002,0.9652088031430669,0.5329581133293816,0.7490834582362242,0.1297148114075437,0.12903225806451613,0.2600187405487901,0.2807683216171397,0.12937353473602992,0.27039353108296493,0.009462023081119467,0.015057560571796252,0.01225979182645786,0.6001166605687278,0.25048281189648514,0.3231915077964367,0.8495575221238939,48.542,49.0275,11.22111111111111,0.5,14.284285714285714,0.38127880520389706,0.21393940260194855,19.998,0.143375,0.21915833333333334,31.954,Medium,2,High,3,Nearby,1,Low,1,Highly Educated,1,Nearby,1,Costly,3,Wealthy,3,Mostly married,2,Older,2,High,3,Medium,2
33155,SouthwestMiami,2.75,32.77,15721,46.8,75711,-0.83,33,0.0134,0.0039,0.0133,0.0068,0.871755866,37822,660800,0.6112,15935,0.128244134,5564,43702,0.0104,1526,7.71,83.49,76.47,23.8,16.51,14.65,6.96,41.35,29.09,68,7.94,46.8,43386,0.62,15.36,1.31,0.17,82.54,0.0904,0.2279,0.0144,0.2424,0.0765,0.0755,0.0332,2.0,40238.924,5443.234824,21638.85694,3612.254353,15383.33412,2826.562824,2106.0,297,13,1.0,30.85,1.12,0.18,0.83,0.03,8.69,58.3,2267.36,32.77,0.36363636363636365,0.09690909090909092,0.17590676521757645,0.1235976650338071,0.14975221512569178,0.26770929162833484,0.41935483870967744,0.23918590332814368,0.11060386586433904,0.34353206516900614,0.17489488459624136,0.05888146898502534,0.2947029984143591,0.17679223369969221,0.28116096759295356,0.026844341444573195,0.13091768947055338,0.8584070796460176,49.414,50.067499999999995,11.222222222222223,0.5,14.285714285714285,0.3364666588880462,0.17493332944402312,20.000000000000004,0.1023,0.30166666666666664,27.780000000000005,Low,1,Low,1,Nearby,1,High,2,Educated,2,Nearby,1,Inexpensive,1,Fair,2,Mostly married,2,Older,2,Medium,2,Medium,2
33156,SouthwestMiami,2.66,35.37,12657,43.4,120350,-0.35,36,0.0305,0.0013,0.062,0.0065,0.62079891,20965,1349130,0.7712,13123,0.37920109,12806,32582,0.0096,4981,9.69,81.72,73.13,19.0,18.28,9.67,3.61,53.37,27.99,73,5.35,43.4,33771,2.32,39.5,7.51,0.78,49.9,0.0712,0.303,0.0459,0.1488,0.1613,0.0195,0.0981,2.0,56100.57695,7648.113383,13173.3948,5859.154275,10224.59071,8481.668773,25526.0,340,11,1.5,42.48,2.31,0.23,4.62,0.02,6.23,44.11,1005.26,35.37,0.5,0.14245,0.269810303680753,0.2155826408718805,0.24269647227631674,0.30726770929162833,0.3548387096774194,0.3443623098332477,0.05973232267504434,0.3310532094845239,0.20204731625414604,0.18752840836549908,0.17252841689928441,0.18002841263239175,0.797234034896205,0.694090382387022,0.5367207286745888,0.7079646017699115,47.105999999999995,48.0325,11.222222222222221,0.5,14.285714285714285,0.6619946327518814,0.3462473163759407,20.002000000000002,0.14534999999999998,0.20375,29.0,Medium,2,Medium,2,Nearby,1,High,2,Highly Educated,1,Nearby,1,Costly,3,Wealthy,3,Mostly married,2,Older,2,Low,1,Medium,2
33157,SouthwestMiami,2.93,41.02,22931,41.0,72719,0.25,44,0.0547,0.0029,0.0385,0.0053,0.622075647,42252,580968,0.5669,22536,0.377924353,25669,69152,0.0112,1387,7.16,78.72,70.39,17.85,21.28,10.1,6.15,42.98,35.81,35,4.96,41.0,67921,1.17,41.5,3.87,0.43,53.03,0.0829,0.2067,0.0137,0.2939,0.0641,0.0741,0.0224,2.0,80057.37641,9601.356295,12221.02836,9500.052967,32500.64399,5634.10275,8161.0,328,16,2.0,30.25,18.24,0.25,2.19,0.01,9.34,39.72,1629.59,41.02,0.8636363636363636,0.2275840909090909,0.3529969355096304,0.3646359987599285,0.35881646713477944,0.29622815087396503,0.5161290322580645,0.5032165028047447,0.27940155536528777,0.40617859156601477,0.39130902908501625,0.12274966560692065,0.1587837483470249,0.14076670697697277,0.22130719816701955,0.0,0.09972287926680783,0.6017699115044248,45.848000000000006,47.06,11.222222222222221,0.5,14.285714285714285,0.31464762849308675,0.1846738142465434,20.0,0.09184999999999999,0.3492166666666667,19.838,High,3,Medium,2,Not far,2,High,2,Educated,2,Nearby,1,Inexpensive,1,Fair,2,Mostly single,1,Older,2,Medium,2,High,3
33160,MiamiBeach,2.15,20.84,20654,48.6,58277,0.56,38,0.0394,0.0056,0.0217,0.0158,0.472156159,21044,558921,0.7491,35247,0.527843841,23526,42058,0.0083,3230,9.23,84.01,78.51,26.61,15.99,14.09,6.2,44.15,27.52,75,8.04,48.6,44570,1.04,26.21,19.03,2.42,51.3,0.0756,0.2644,0.0116,0.1683,0.1166,0.0482,0.0473,1.3,59857.97407,13755.88889,4217.537037,5890.914815,55036.37037,300.2592593,26650.0,382,8,2.0,52.71,4.46,0.25,1.61,0.03,8.6,32.34,7470.23,20.84,0.5909090909090909,0.15850227272727274,0.5299342592178533,0.21688287346163634,0.37340856633974484,0.34590616375344985,0.25806451612903225,0.3692770856223767,0.5016314836109916,0.30198533994124105,0.4354542846166842,0.0014110653399608023,0.04327638597554121,0.022343725657751008,0.20477753519310474,0.3559289300888374,0.1969896931038931,0.9380530973451328,50.74400000000001,51.28,11.222222222222221,0.5,14.285714285714288,0.20932996907998366,0.12436498453999183,20.0,0.11705,0.22338333333333332,29.496,Medium,2,Medium,2,Not far,2,High,2,Highly Educated,1,Nearby,1,Fair,2,Fair,2,Mostly married,2,Older,2,High,3,Low,1
33161,NortheastMiami,2.79,41.78,17824,37.3,48416,-0.16,37,0.0602,0.0069,0.0958,0.0228,0.334008329,17484,478824,0.735,18676,0.665991671,34862,52824,0.0073,2755,9.36,76.73,65.71,15.12,23.27,10.17,10.38,30.71,43.94,15,4.8,37.3,52346,0.68,21.07,50.97,0.9,26.38,0.0834,0.121,0.0059,0.3303,0.0448,0.0972,0.0152,1.5,42476.24034,8588.265424,20253.11186,4330.69661,40932.84169,2367.644068,1912.0,165,9,1.0,15.58,55.17,0.45,1.58,0.03,9.43,17.76,3523.62,41.78,0.5454545454545454,0.16773863636363634,0.3098504242501677,0.15300969758769667,0.23143006091893217,0.14627414903403863,0.2903225806451613,0.254021235660664,0.3625533765325711,0.21829836483959997,0.30828730609661753,0.048441612700080884,0.27470375650226025,0.16157268460117058,0.14472508292197236,0.2641946697566628,0.14444843409578778,0.43805309734513265,43.626000000000005,45.2075,11.222222222222225,0.5,14.285714285714288,0.13741905373082083,0.09880952686541042,20.0,0.063775,0.3839583333333333,14.212,Medium,2,Medium,2,Not far,2,High,2,Less educated,3,Nearby,1,Inexpensive,1,Poor,1,Mostly single,1,Older,2,High,3,High,3
33162,NortheastMiami,3.11,42.83,13931,38.2,48650,-1.37,38,0.0659,0.0032,0.0874,0.0188,0.357033201,15582,459600,0.6196,16341,0.642966799,28061,48326,0.0126,5236,8.05,76.81,68.06,15.75,23.19,9.32,9.52,33.65,42.29,17,5.22,38.2,43643,1.44,24.16,44.27,1.16,28.97,0.0821,0.1382,0.0026,0.315,0.0442,0.0956,0.0119,1.7,55873.83232,5782.371103,18983.01141,4072.30038,53023.92205,3032.541825,1947.0,174,14,1.0,19.96,46.99,0.55,3.07,0.04,9.73,19.66,2868.48,42.83,0.5909090909090909,0.17507727272727275,0.19035023489954322,0.14243131323667382,0.16639077406810854,0.1545538178472861,0.45161290322580644,0.34285879784411866,0.4817862725798224,0.3030833605365463,0.41232253521197054,0.06356724645661865,0.25637351198700237,0.1599703792218105,0.13031195455935893,0.7433371958285052,0.2877259405722951,0.4778761061946904,44.402,45.9525,11.222222222222223,0.5,14.285714285714288,0.13912548859459775,0.10251274429729887,20.0,0.066775,0.36912500000000004,14.942000000000002,Medium,2,Low,1,Not far,2,High,2,Less educated,3,Nearby,1,Fair,2,Fair,2,Mostly single,1,Older,2,Medium,2,High,3
33165,SouthwestMiami,3.08,34.55,17138,48.0,69192,-1.34,36,0.0298,0.0026,0.0108,0.007,0.929415317,49246,621581,0.6077,17820,0.070584683,3740,52047,0.008,3734,7.71,84.67,78.35,25.77,15.33,13.41,8.39,38.02,32.45,54,7.74,48.0,52986,0.73,8.37,1.0,0.01,89.89,0.1145,0.1755,0.0123,0.3075,0.0549,0.1,0.0216,2.0,56949.32553,5943.665426,36940.1617,11161.82128,22590.03936,12552.38005,3569.5,252,14,2.33,26.56,0.6,0.26,0.66,0.02,10.73,61.17,2373.7,34.55,0.5,0.1301,0.19721959629901725,0.4326664956339148,0.31494304596646605,0.22631094756209752,0.45161290322580644,0.3499902431862284,0.18167082689180686,0.338961925393952,0.26583053503901766,0.2801322519734573,0.5155332938868775,0.3978327729301674,0.25175665625018745,0.4532638084202395,0.24468180502614684,0.911504424778761,50.42400000000001,51.03,11.222222222222221,0.5,14.285714285714286,0.28892713377282536,0.15936356688641268,20.0,0.08929999999999999,0.3706,24.312000000000005,Medium,2,Medium,2,Nearby,1,High,2,Less educated,3,Not far,2,Fair,2,Fair,2,Mostly married,2,Older,2,Medium,2,Medium,2
33166,NorthwestMiami,2.56,34.22,10250,41.1,67564,4.83,29,0.031,0.003,0.0132,0.0182,0.841445643,23096,573434,0.6033,10478,0.158554357,4352,26364,0.0106,3271,7.36,80.54,73.25,15.96,19.46,14.09,6.65,41.92,31.77,56,5.58,41.1,27448,0.88,19.66,1.97,0.85,76.64,0.1038,0.2118,0.0101,0.2085,0.1005,0.1075,0.0507,1.7,37042.48889,6921.431111,37888.28815,2753.368148,28196.62148,2184.98963,3017.0,400,6,2.67,29.94,2.9,0.26,1.4,0.01,13.06,52.44,1396.57,34.22,0.18181818181818182,0.05405454545454545,0.23886164376444033,0.08843605145190074,0.16364884760817053,0.3624655013799448,0.1935483870967742,0.2179907883198717,0.23695860955396247,0.2780069442383595,0.22747469893691707,0.04428644131604772,0.529216770386617,0.28675160585133236,0.21565860739070195,0.3638470451911935,0.20601755651363884,0.6061946902654868,46.062000000000005,47.30250000000001,11.223333333333333,0.5,14.287142857142857,0.2770550142932151,0.15402750714660757,20.0,0.10655,0.27985,24.848,Low,1,Low,1,Nearby,1,High,2,Educated,2,Not far,2,Fair,2,Fair,2,Mostly married,2,Older,2,Low,1,Medium,2
33167,NorthwestMiami,3.13,43.6,6025,37.5,48515,-1.31,36,0.0516,0.0013,0.0637,0.0181,0.370458512,7005,421005,0.5549,7058,0.629541488,11904,22823,0.0056,2643,7.22,75.6,66.5,16.61,24.4,12.18,10.29,30.6,42.02,18,4.92,37.5,18909,0.15,39.89,31.49,0.26,28.21,0.0848,0.0961,0.003,0.3977,0.0281,0.1121,0.0018,1.7,42383.23947,6332.552632,35228.45,5535.553509,42383.23947,2555.027193,1332.0,43,3,2.0,10.67,61.52,0.38,0.29,0.02,9.66,17.46,1499.41,43.6,0.5,0.145775,0.21378190743284248,0.2023348729805556,0.20805839020669903,0.03403863845446182,0.0967741935483871,0.25340455987414406,0.3768560792341437,0.06540641600142445,0.3151303195541439,0.052704356093431715,0.4908296619807337,0.27176700903708273,0.10137548508604091,0.242564696794129,0.11891960307265506,0.44690265486725667,44.12200000000001,45.777499999999996,11.22222222222222,0.5,14.285714285714288,0.13814100694241876,0.09487050347120939,20.0,0.053000000000000005,0.4527333333333333,15.198,Medium,2,Medium,2,Not far,2,Low,1,Less educated,3,Not far,2,Inexpensive,1,Poor,1,Mostly single,1,Older,2,Low,1,High,3
33168,NorthwestMiami,3.5,46.83,6618,38.8,56870,-1.72,36,0.0479,0.0007,0.0702,0.005,0.301586634,7166,434254,0.582,6791,0.698413366,16595,23458,0.01,3918,7.47,78.14,68.87,17.4,21.86,9.96,11.22,27.59,47.25,11,3.98,38.8,23761,0.57,31.1,43.57,0.41,24.35,0.0863,0.1082,0.0025,0.3644,0.0401,0.0974,0.0048,1.9,42071.67729,1934.043478,28570.28889,8038.717874,42071.67729,4060.185024,1479.0,110,10,3.0,10.62,63.84,0.55,1.01,0.05,8.09,15.84,1951.33,46.83,0.5,0.143975,0.026453869869358288,0.3048109607576646,0.16563241531351144,0.09567617295308188,0.3225806451612903,0.251338634551065,0.37378369364789865,0.2091284090571861,0.3125611640994818,0.08694490790430326,0.39473826923437216,0.2408415885693377,0.11130887759937141,0.488798764001545,0.20116318024021207,0.5044247787610618,45.013999999999996,46.567499999999995,11.222222222222223,0.5,14.28571428571429,0.1990694825272738,0.1234847412636369,20.000000000000004,0.059275,0.416625,12.75,Medium,2,Low,1,Not far,2,High,2,Less educated,3,Not far,2,Fair,2,Fair,2,Mostly single,1,Older,2,Medium,2,High,3
33169,NorthwestMiami,3.01,43.88,13848,36.7,50478,-0.75,36,0.0583,0.0003,0.0641,0.0032,0.190359321,7989,446835,0.6084,14458,0.809640679,33979,42156,0.0076,2459,7.61,75.55,66.57,14.77,24.45,9.96,8.89,28.32,48.86,8,3.97,36.7,41968,0.74,55.82,24.62,1.35,17.47,0.0943,0.1354,0.0037,0.343,0.0499,0.0839,0.0065,1.7,61134.12446,2948.215451,31495.61974,6003.429185,61120.18326,2358.092704,1795.0,171,8,1.0,5.96,77.05,0.15,1.2,0.02,5.0,10.61,2117.01,43.88,0.5,0.1419,0.06964642416498973,0.2214890561867991,0.1455677401758944,0.15179392824287027,0.25806451612903225,0.3777390607143413,0.5616253475409719,0.20492922218595128,0.4696822041276566,0.04822433052065043,0.4369570006492985,0.24259066558497447,0.120741439393485,0.20702974121282347,0.11800549812124103,0.4115044247787612,43.608,45.335,11.22111111111111,0.5,14.284285714285712,0.1524560994107695,0.10537804970538475,20.0,0.070825,0.394575,11.828000000000001,Medium,2,Low,1,Not far,2,High,2,Less educated,3,Not far,2,Inexpensive,1,Fair,2,Mostly single,1,Older,2,Medium,2,High,3
33170,SouthwestMiami,3.35,50.65,4448,35.1,61260,1.97,45,0.0573,0.0018,0.0219,0.0049,0.632066667,9481,523725,0.6594,4856,0.367933333,5519,14477,0.01,3014,8.12,73.11,64.01,12.91,26.89,11.14,9.94,33.62,38.74,29,6.55,35.1,15000,0.09,38.62,3.14,0.05,58.09,0.103,0.1366,0.01,0.3424,0.0378,0.1199,0.0117,2.0,102763.4574,7754.725789,21869.80737,5974.456316,54131.98526,7340.467368,3071.5,13,3,1.5,21.28,28.55,0.58,0.86,0.02,11.74,36.97,377.42,50.65,0.9090909090909091,0.23442272727272725,0.2743508177723832,0.22030294699304723,0.24732688238271522,0.006439742410303588,0.0967741935483871,0.6537773561956302,0.49271313615181456,0.051606967979345345,0.5732452461737223,0.16156743269254864,0.29803610317217877,0.2298017679323637,0.17838945436442483,0.3142139822325222,0.17561997641552662,0.34070796460177,42.404,44.230000000000004,11.222222222222221,0.5,14.285714285714285,0.23108336736479784,0.14419168368239893,19.998000000000005,0.07185,0.40631666666666666,18.05,High,3,Medium,2,Far,3,Low,1,Less educated,3,Not far,2,Fair,2,Fair,2,Mostly single,1,Mostly Young,1,Low,1,High,3
